,x1,x2,x3,x4,x5,x6,y
1381,66.855,66.761,67.1,67.092,66.866,66.454,66.411
1382,66.761,67.1,67.092,66.866,66.454,66.411,66.319
1383,67.1,67.092,66.866,66.454,66.411,66.319,66.268
1384,67.092,66.866,66.454,66.411,66.319,66.268,66.242
1385,66.866,66.454,66.411,66.319,66.268,66.242,66.058
1386,66.454,66.411,66.319,66.268,66.242,66.058,65.946
1387,66.411,66.319,66.268,66.242,66.058,65.946,66.03
1388,66.319,66.268,66.242,66.058,65.946,66.03,66.153
1389,66.268,66.242,66.058,65.946,66.03,66.153,66.257
1390,66.242,66.058,65.946,66.03,66.153,66.257,66.484
1391,66.058,65.946,66.03,66.153,66.257,66.484,66.209
1392,65.946,66.03,66.153,66.257,66.484,66.209,66.165
1393,66.03,66.153,66.257,66.484,66.209,66.165,66.599
1394,66.153,66.257,66.484,66.209,66.165,66.599,66.499
1395,66.257,66.484,66.209,66.165,66.599,66.499,66.712
1396,66.484,66.209,66.165,66.599,66.499,66.712,66.891
1397,66.209,66.165,66.599,66.499,66.712,66.891,66.874
1398,66.165,66.599,66.499,66.712,66.891,66.874,66.766
1399,66.599,66.499,66.712,66.891,66.874,66.766,66.947
1400,66.499,66.712,66.891,66.874,66.766,66.947,66.918
1401,66.712,66.891,66.874,66.766,66.947,66.918,67.328
1402,66.891,66.874,66.766,66.947,66.918,67.328,67.791
1403,66.874,66.766,66.947,66.918,67.328,67.791,67.662
1404,66.766,66.947,66.918,67.328,67.791,67.662,67.734
1405,66.947,66.918,67.328,67.791,67.662,67.734,67.955
1406,66.918,67.328,67.791,67.662,67.734,67.955,67.826
1407,67.328,67.791,67.662,67.734,67.955,67.826,67.579
1408,67.791,67.662,67.734,67.955,67.826,67.579,67.727
1409,67.662,67.734,67.955,67.826,67.579,67.727,67.766
1410,67.734,67.955,67.826,67.579,67.727,67.766,68.15
1411,67.955,67.826,67.579,67.727,67.766,68.15,68.053
1412,67.826,67.579,67.727,67.766,68.15,68.053,67.878
1413,67.579,67.727,67.766,68.15,68.053,67.878,67.817
1414,67.727,67.766,68.15,68.053,67.878,67.817,67.977
1415,67.766,68.15,68.053,67.878,67.817,67.977,67.76
1416,68.15,68.053,67.878,67.817,67.977,67.76,67.546
1417,68.053,67.878,67.817,67.977,67.76,67.546,67.88
1418,67.878,67.817,67.977,67.76,67.546,67.88,68.054
1419,67.817,67.977,67.76,67.546,67.88,68.054,67.91
1420,67.977,67.76,67.546,67.88,68.054,67.91,67.862
1421,67.76,67.546,67.88,68.054,67.91,67.862,68.471
1422,67.546,67.88,68.054,67.91,67.862,68.471,68.119
1423,67.88,68.054,67.91,67.862,68.471,68.119,68.14
1424,68.054,67.91,67.862,68.471,68.119,68.14,68.482
1425,67.91,67.862,68.471,68.119,68.14,68.482,68.322
1426,67.862,68.471,68.119,68.14,68.482,68.322,68.531
1427,68.471,68.119,68.14,68.482,68.322,68.531,68.69
1428,68.119,68.14,68.482,68.322,68.531,68.69,68.553
1429,68.14,68.482,68.322,68.531,68.69,68.553,68.561
1430,68.482,68.322,68.531,68.69,68.553,68.561,68.431
1431,68.322,68.531,68.69,68.553,68.561,68.431,68.779
1432,68.531,68.69,68.553,68.561,68.431,68.779,68.737
1433,68.69,68.553,68.561,68.431,68.779,68.737,68.206
1434,68.553,68.561,68.431,68.779,68.737,68.206,67.599
1435,68.561,68.431,68.779,68.737,68.206,67.599,67.41
1436,68.431,68.779,68.737,68.206,67.599,67.41,67.121
1437,68.779,68.737,68.206,67.599,67.41,67.121,66.989
1438,68.737,68.206,67.599,67.41,67.121,66.989,66.989
1439,68.206,67.599,67.41,67.121,66.989,66.989,67.325
1440,67.599,67.41,67.121,66.989,66.989,67.325,67.128
1441,67.41,67.121,66.989,66.989,67.325,67.128,67.303
1442,67.121,66.989,66.989,67.325,67.128,67.303,66.973
1443,66.989,66.989,67.325,67.128,67.303,66.973,67.138
1444,66.989,67.325,67.128,67.303,66.973,67.138,67.37
1445,67.325,67.128,67.303,66.973,67.138,67.37,66.91
1446,67.128,67.303,66.973,67.138,67.37,66.91,66.63
1447,67.303,66.973,67.138,67.37,66.91,66.63,66.383
1448,66.973,67.138,67.37,66.91,66.63,66.383,66.5
1449,67.138,67.37,66.91,66.63,66.383,66.5,66.755
1450,67.37,66.91,66.63,66.383,66.5,66.755,66.93
1451,66.91,66.63,66.383,66.5,66.755,66.93,66.916
1452,66.63,66.383,66.5,66.755,66.93,66.916,66.79
1453,66.383,66.5,66.755,66.93,66.916,66.79,66.61
1454,66.5,66.755,66.93,66.916,66.79,66.61,66.295
1455,66.755,66.93,66.916,66.79,66.61,66.295,66.235
1456,66.93,66.916,66.79,66.61,66.295,66.235,66.355
1457,66.916,66.79,66.61,66.295,66.235,66.355,66.31
1458,66.79,66.61,66.295,66.235,66.355,66.31,66.112
1459,66.61,66.295,66.235,66.355,66.31,66.112,66.42
1460,66.295,66.235,66.355,66.31,66.112,66.42,66.517
1461,66.235,66.355,66.31,66.112,66.42,66.517,66.757
1462,66.355,66.31,66.112,66.42,66.517,66.757,66.555
1463,66.31,66.112,66.42,66.517,66.757,66.555,66.301
1464,66.112,66.42,66.517,66.757,66.555,66.301,66.277
1465,66.42,66.517,66.757,66.555,66.301,66.277,66.506
1466,66.517,66.757,66.555,66.301,66.277,66.506,66.597
1467,66.757,66.555,66.301,66.277,66.506,66.597,66.66
1468,66.555,66.301,66.277,66.506,66.597,66.66,66.417
1469,66.301,66.277,66.506,66.597,66.66,66.417,66.137
1470,66.277,66.506,66.597,66.66,66.417,66.137,66.165
1471,66.506,66.597,66.66,66.417,66.137,66.165,66.502
1472,66.597,66.66,66.417,66.137,66.165,66.502,66.66
1473,66.66,66.417,66.137,66.165,66.502,66.66,66.693
1474,66.417,66.137,66.165,66.502,66.66,66.693,66.406
1475,66.137,66.165,66.502,66.66,66.693,66.406,66.391
1476,66.165,66.502,66.66,66.693,66.406,66.391,66.395
1477,66.502,66.66,66.693,66.406,66.391,66.395,66.425
1478,66.66,66.693,66.406,66.391,66.395,66.425,66.343
1479,66.693,66.406,66.391,66.395,66.425,66.343,66.579
1480,66.406,66.391,66.395,66.425,66.343,66.579,66.627
1481,66.391,66.395,66.425,66.343,66.579,66.627,66.568
1482,66.395,66.425,66.343,66.579,66.627,66.568,66.602
1483,66.425,66.343,66.579,66.627,66.568,66.602,66.752
1484,66.343,66.579,66.627,66.568,66.602,66.752,66.631
1485,66.579,66.627,66.568,66.602,66.752,66.631,66.561
1486,66.627,66.568,66.602,66.752,66.631,66.561,66.757
1487,66.568,66.602,66.752,66.631,66.561,66.757,66.925
1488,66.602,66.752,66.631,66.561,66.757,66.925,66.845
1489,66.752,66.631,66.561,66.757,66.925,66.845,66.824
1490,66.631,66.561,66.757,66.925,66.845,66.824,67.143
1491,66.561,66.757,66.925,66.845,66.824,67.143,67.436
1492,66.757,66.925,66.845,66.824,67.143,67.436,67.43
1493,66.925,66.845,66.824,67.143,67.436,67.43,67.429
1494,66.845,66.824,67.143,67.436,67.43,67.429,67.63
1495,66.824,67.143,67.436,67.43,67.429,67.63,67.3
1496,67.143,67.436,67.43,67.429,67.63,67.3,66.942
1497,67.436,67.43,67.429,67.63,67.3,66.942,67.04
1498,67.43,67.429,67.63,67.3,66.942,67.04,67.17
1499,67.429,67.63,67.3,66.942,67.04,67.17,67.207
1500,67.63,67.3,66.942,67.04,67.17,67.207,67.484
1501,67.3,66.942,67.04,67.17,67.207,67.484,67.285
1502,66.942,67.04,67.17,67.207,67.484,67.285,66.888
1503,67.04,67.17,67.207,67.484,67.285,66.888,66.809
1504,67.17,67.207,67.484,67.285,66.888,66.809,66.658
1505,67.207,67.484,67.285,66.888,66.809,66.658,66.491
1506,67.484,67.285,66.888,66.809,66.658,66.491,66.783
1507,67.285,66.888,66.809,66.658,66.491,66.783,66.96
1508,66.888,66.809,66.658,66.491,66.783,66.96,67.188
1509,66.809,66.658,66.491,66.783,66.96,67.188,67.291
1510,66.658,66.491,66.783,66.96,67.188,67.291,67.079
1511,66.491,66.783,66.96,67.188,67.291,67.079,67.318
1512,66.783,66.96,67.188,67.291,67.079,67.318,67.073
1513,66.96,67.188,67.291,67.079,67.318,67.073,67.497
1514,67.188,67.291,67.079,67.318,67.073,67.497,67.64
1515,67.291,67.079,67.318,67.073,67.497,67.64,67.442
1516,67.079,67.318,67.073,67.497,67.64,67.442,67.278
1517,67.318,67.073,67.497,67.64,67.442,67.278,67.888
1518,67.073,67.497,67.64,67.442,67.278,67.888,67.898
1519,67.497,67.64,67.442,67.278,67.888,67.898,67.715
1520,67.64,67.442,67.278,67.888,67.898,67.715,67.394
1521,67.442,67.278,67.888,67.898,67.715,67.394,67.509
1522,67.278,67.888,67.898,67.715,67.394,67.509,67.19
1523,67.888,67.898,67.715,67.394,67.509,67.19,67.255
1524,67.898,67.715,67.394,67.509,67.19,67.255,67.438
1525,67.715,67.394,67.509,67.19,67.255,67.438,67.404
1526,67.394,67.509,67.19,67.255,67.438,67.404,67.495
1527,67.509,67.19,67.255,67.438,67.404,67.495,67.139
1528,67.19,67.255,67.438,67.404,67.495,67.139,67.172
1529,67.255,67.438,67.404,67.495,67.139,67.172,67.06
1530,67.438,67.404,67.495,67.139,67.172,67.06,67.006
1531,67.404,67.495,67.139,67.172,67.06,67.006,66.843
1532,67.495,67.139,67.172,67.06,67.006,66.843,67.096
1533,67.139,67.172,67.06,67.006,66.843,67.096,67.137
1534,67.172,67.06,67.006,66.843,67.096,67.137,67.188
1535,67.06,67.006,66.843,67.096,67.137,67.188,67.174
1536,67.006,66.843,67.096,67.137,67.188,67.174,67.163
1537,66.843,67.096,67.137,67.188,67.174,67.163,67.15
1538,67.096,67.137,67.188,67.174,67.163,67.15,67.415
1539,67.137,67.188,67.174,67.163,67.15,67.415,67.294
1540,67.188,67.174,67.163,67.15,67.415,67.294,67.058
1541,67.174,67.163,67.15,67.415,67.294,67.058,67.032
1542,67.163,67.15,67.415,67.294,67.058,67.032,66.72
1543,67.15,67.415,67.294,67.058,67.032,66.72,66.767
1544,67.415,67.294,67.058,67.032,66.72,66.767,66.687
1545,67.294,67.058,67.032,66.72,66.767,66.687,66.782
1546,67.058,67.032,66.72,66.767,66.687,66.782,66.843
1547,67.032,66.72,66.767,66.687,66.782,66.843,66.84
1548,66.72,66.767,66.687,66.782,66.843,66.84,66.816
1549,66.767,66.687,66.782,66.843,66.84,66.816,66.772
1550,66.687,66.782,66.843,66.84,66.816,66.772,66.765
1551,66.782,66.843,66.84,66.816,66.772,66.765,66.75
1552,66.843,66.84,66.816,66.772,66.765,66.75,66.91
1553,66.84,66.816,66.772,66.765,66.75,66.91,66.865
1554,66.816,66.772,66.765,66.75,66.91,66.865,66.857
1555,66.772,66.765,66.75,66.91,66.865,66.857,66.904
1556,66.765,66.75,66.91,66.865,66.857,66.904,66.822
1557,66.75,66.91,66.865,66.857,66.904,66.822,67.138
1558,66.91,66.865,66.857,66.904,66.822,67.138,67.194
1559,66.865,66.857,66.904,66.822,67.138,67.194,67.153
1560,66.857,66.904,66.822,67.138,67.194,67.153,67.167
1561,66.904,66.822,67.138,67.194,67.153,67.167,67.014
1562,66.822,67.138,67.194,67.153,67.167,67.014,67.137
1563,67.138,67.194,67.153,67.167,67.014,67.137,67.096
1564,67.194,67.153,67.167,67.014,67.137,67.096,67.148
1565,67.153,67.167,67.014,67.137,67.096,67.148,66.962
1566,67.167,67.014,67.137,67.096,67.148,66.962,66.833
1567,67.014,67.137,67.096,67.148,66.962,66.833,66.65
1568,67.137,67.096,67.148,66.962,66.833,66.65,66.55
1569,67.096,67.148,66.962,66.833,66.65,66.55,66.37
1570,67.148,66.962,66.833,66.65,66.55,66.37,66.478
1571,66.962,66.833,66.65,66.55,66.37,66.478,66.653
1572,66.833,66.65,66.55,66.37,66.478,66.653,66.85
1573,66.65,66.55,66.37,66.478,66.653,66.85,66.738
1574,66.55,66.37,66.478,66.653,66.85,66.738,67.131
1575,66.37,66.478,66.653,66.85,66.738,67.131,66.798
1576,66.478,66.653,66.85,66.738,67.131,66.798,66.863
1577,66.653,66.85,66.738,67.131,66.798,66.863,67.076
1578,66.85,66.738,67.131,66.798,66.863,67.076,66.98
1579,66.738,67.131,66.798,66.863,67.076,66.98,66.988
1580,67.131,66.798,66.863,67.076,66.98,66.988,66.762
1581,66.798,66.863,67.076,66.98,66.988,66.762,66.635
1582,66.863,67.076,66.98,66.988,66.762,66.635,66.707
1583,67.076,66.98,66.988,66.762,66.635,66.707,66.629
1584,66.98,66.988,66.762,66.635,66.707,66.629,66.47
1585,66.988,66.762,66.635,66.707,66.629,66.47,66.346
1586,66.762,66.635,66.707,66.629,66.47,66.346,66.802
1587,66.635,66.707,66.629,66.47,66.346,66.802,66.555
1588,66.707,66.629,66.47,66.346,66.802,66.555,66.494
1589,66.629,66.47,66.346,66.802,66.555,66.494,66.613
1590,66.47,66.346,66.802,66.555,66.494,66.613,66.574
1591,66.346,66.802,66.555,66.494,66.613,66.574,66.696
1592,66.802,66.555,66.494,66.613,66.574,66.696,66.602
1593,66.555,66.494,66.613,66.574,66.696,66.602,66.508
1594,66.494,66.613,66.574,66.696,66.602,66.508,66.819
1595,66.613,66.574,66.696,66.602,66.508,66.819,66.827
1596,66.574,66.696,66.602,66.508,66.819,66.827,66.794
1597,66.696,66.602,66.508,66.819,66.827,66.794,66.718
1598,66.602,66.508,66.819,66.827,66.794,66.718,66.789
1599,66.508,66.819,66.827,66.794,66.718,66.789,66.74
1600,66.819,66.827,66.794,66.718,66.789,66.74,66.638
1601,66.827,66.794,66.718,66.789,66.74,66.638,66.852
1602,66.794,66.718,66.789,66.74,66.638,66.852,66.921
1603,66.718,66.789,66.74,66.638,66.852,66.921,66.851
1604,66.789,66.74,66.638,66.852,66.921,66.851,66.812
1605,66.74,66.638,66.852,66.921,66.851,66.812,66.862
1606,66.638,66.852,66.921,66.851,66.812,66.862,66.894
1607,66.852,66.921,66.851,66.812,66.862,66.894,66.779
1608,66.921,66.851,66.812,66.862,66.894,66.779,66.685
1609,66.851,66.812,66.862,66.894,66.779,66.685,66.695
1610,66.812,66.862,66.894,66.779,66.685,66.695,66.778
1611,66.862,66.894,66.779,66.685,66.695,66.778,66.665
1612,66.894,66.779,66.685,66.695,66.778,66.665,66.795
1613,66.779,66.685,66.695,66.778,66.665,66.795,66.745
1614,66.685,66.695,66.778,66.665,66.795,66.745,66.261
1615,66.695,66.778,66.665,66.795,66.745,66.261,66.468
1616,66.778,66.665,66.795,66.745,66.261,66.468,67.301
1617,66.665,66.795,66.745,66.261,66.468,67.301,67.52
1618,66.795,66.745,66.261,66.468,67.301,67.52,67.786
1619,66.745,66.261,66.468,67.301,67.52,67.786,67.785
1620,66.261,66.468,67.301,67.52,67.786,67.785,67.983
1621,66.468,67.301,67.52,67.786,67.785,67.983,68.03
1622,67.301,67.52,67.786,67.785,67.983,68.03,68.185
1623,67.52,67.786,67.785,67.983,68.03,68.185,68.225
1624,67.786,67.785,67.983,68.03,68.185,68.225,68.395
1625,67.785,67.983,68.03,68.185,68.225,68.395,68.81
1626,67.983,68.03,68.185,68.225,68.395,68.81,68.755
1627,68.03,68.185,68.225,68.395,68.81,68.755,68.519
1628,68.185,68.225,68.395,68.81,68.755,68.519,68.575
1629,68.225,68.395,68.81,68.755,68.519,68.575,68.615
1630,68.395,68.81,68.755,68.519,68.575,68.615,68.595
1631,68.81,68.755,68.519,68.575,68.615,68.595,68.235
1632,68.755,68.519,68.575,68.615,68.595,68.235,68.021
1633,68.519,68.575,68.615,68.595,68.235,68.021,68.026
1634,68.575,68.615,68.595,68.235,68.021,68.026,67.738
1635,68.615,68.595,68.235,68.021,68.026,67.738,67.445
1636,68.595,68.235,68.021,68.026,67.738,67.445,67.41
1637,68.235,68.021,68.026,67.738,67.445,67.41,67.471
1638,68.021,68.026,67.738,67.445,67.41,67.471,67.428
1639,68.026,67.738,67.445,67.41,67.471,67.428,67.425
1640,67.738,67.445,67.41,67.471,67.428,67.425,67.77
1641,67.445,67.41,67.471,67.428,67.425,67.77,67.855
1642,67.41,67.471,67.428,67.425,67.77,67.855,67.85
1643,67.471,67.428,67.425,67.77,67.855,67.85,67.847
1644,67.428,67.425,67.77,67.855,67.85,67.847,67.917
1645,67.425,67.77,67.855,67.85,67.847,67.917,67.838
1646,67.77,67.855,67.85,67.847,67.917,67.838,67.845
1647,67.855,67.85,67.847,67.917,67.838,67.845,67.841
1648,67.85,67.847,67.917,67.838,67.845,67.841,67.82
1649,67.847,67.917,67.838,67.845,67.841,67.82,67.977
1650,67.917,67.838,67.845,67.841,67.82,67.977,68.232
1651,67.838,67.845,67.841,67.82,67.977,68.232,67.935
1652,67.845,67.841,67.82,67.977,68.232,67.935,67.951
1653,67.841,67.82,67.977,68.232,67.935,67.951,68.147
1654,67.82,67.977,68.232,67.935,67.951,68.147,68.28
1655,67.977,68.232,67.935,67.951,68.147,68.28,67.895
1656,68.232,67.935,67.951,68.147,68.28,67.895,67.755
1657,67.935,67.951,68.147,68.28,67.895,67.755,68.116
1658,67.951,68.147,68.28,67.895,67.755,68.116,68.11
1659,68.147,68.28,67.895,67.755,68.116,68.11,68.37
1660,68.28,67.895,67.755,68.116,68.11,68.37,68.195
1661,67.895,67.755,68.116,68.11,68.37,68.195,68.15
1662,67.755,68.116,68.11,68.37,68.195,68.15,68.168
1663,68.116,68.11,68.37,68.195,68.15,68.168,68.103
1664,68.11,68.37,68.195,68.15,68.168,68.103,67.853
1665,68.37,68.195,68.15,68.168,68.103,67.853,68.222
1666,68.195,68.15,68.168,68.103,67.853,68.222,68.115
1667,68.15,68.168,68.103,67.853,68.222,68.115,68.081
1668,68.168,68.103,67.853,68.222,68.115,68.081,68.05
1669,68.103,67.853,68.222,68.115,68.081,68.05,68.137
1670,67.853,68.222,68.115,68.081,68.05,68.137,67.985
1671,68.222,68.115,68.081,68.05,68.137,67.985,68.191
1672,68.115,68.081,68.05,68.137,67.985,68.191,68.106
1673,68.081,68.05,68.137,67.985,68.191,68.106,67.844
1674,68.05,68.137,67.985,68.191,68.106,67.844,67.669
1675,68.137,67.985,68.191,68.106,67.844,67.669,67.385
1676,67.985,68.191,68.106,67.844,67.669,67.385,67.209
1677,68.191,68.106,67.844,67.669,67.385,67.209,67.225
1678,68.106,67.844,67.669,67.385,67.209,67.225,67.2
1679,67.844,67.669,67.385,67.209,67.225,67.2,67.385
1680,67.669,67.385,67.209,67.225,67.2,67.385,67.065
1681,67.385,67.209,67.225,67.2,67.385,67.065,66.851
1682,67.209,67.225,67.2,67.385,67.065,66.851,66.952
1683,67.225,67.2,67.385,67.065,66.851,66.952,66.925
1684,67.2,67.385,67.065,66.851,66.952,66.925,66.945
1685,67.385,67.065,66.851,66.952,66.925,66.945,66.96
1686,67.065,66.851,66.952,66.925,66.945,66.96,67.14
1687,66.851,66.952,66.925,66.945,66.96,67.14,67.07
1688,66.952,66.925,66.945,66.96,67.14,67.07,66.99
1689,66.925,66.945,66.96,67.14,67.07,66.99,67.007
1690,66.945,66.96,67.14,67.07,66.99,67.007,66.905
1691,66.96,67.14,67.07,66.99,67.007,66.905,66.656
1692,67.14,67.07,66.99,67.007,66.905,66.656,66.72
1693,67.07,66.99,67.007,66.905,66.656,66.72,66.765
1694,66.99,67.007,66.905,66.656,66.72,66.765,66.715
1695,67.007,66.905,66.656,66.72,66.765,66.715,66.782
1696,66.905,66.656,66.72,66.765,66.715,66.782,66.9
1697,66.656,66.72,66.765,66.715,66.782,66.9,66.8
1698,66.72,66.765,66.715,66.782,66.9,66.8,66.68
1699,66.765,66.715,66.782,66.9,66.8,66.68,66.633
1700,66.715,66.782,66.9,66.8,66.68,66.633,66.837
1701,66.782,66.9,66.8,66.68,66.633,66.837,66.745
1702,66.9,66.8,66.68,66.633,66.837,66.745,66.15
1703,66.8,66.68,66.633,66.837,66.745,66.15,66.225
1704,66.68,66.633,66.837,66.745,66.15,66.225,65.77
1705,66.633,66.837,66.745,66.15,66.225,65.77,65.405
1706,66.837,66.745,66.15,66.225,65.77,65.405,65.485
1707,66.745,66.15,66.225,65.77,65.405,65.485,65.425
1708,66.15,66.225,65.77,65.405,65.485,65.425,65.424
1709,66.225,65.77,65.405,65.485,65.425,65.424,65.585
1710,65.77,65.405,65.485,65.425,65.424,65.585,65.425
1711,65.405,65.485,65.425,65.424,65.585,65.425,65.505
1712,65.485,65.425,65.424,65.585,65.425,65.505,65.295
1713,65.425,65.424,65.585,65.425,65.505,65.295,65.11
1714,65.424,65.585,65.425,65.505,65.295,65.11,65.125
1715,65.585,65.425,65.505,65.295,65.11,65.125,64.85
1716,65.425,65.505,65.295,65.11,65.125,64.85,64.93
1717,65.505,65.295,65.11,65.125,64.85,64.93,64.825
1718,65.295,65.11,65.125,64.85,64.93,64.825,65.15
1719,65.11,65.125,64.85,64.93,64.825,65.15,65.075
1720,65.125,64.85,64.93,64.825,65.15,65.075,65.044
1721,64.85,64.93,64.825,65.15,65.075,65.044,64.599
1722,64.93,64.825,65.15,65.075,65.044,64.599,64.325
1723,64.825,65.15,65.075,65.044,64.599,64.325,64.575
1724,65.15,65.075,65.044,64.599,64.325,64.575,64.625
1725,65.075,65.044,64.599,64.325,64.575,64.625,64.455
1726,65.044,64.599,64.325,64.575,64.625,64.455,64.443
1727,64.599,64.325,64.575,64.625,64.455,64.443,64.44
1728,64.325,64.575,64.625,64.455,64.443,64.44,64.515
1729,64.575,64.625,64.455,64.443,64.44,64.515,64.575
1730,64.625,64.455,64.443,64.44,64.515,64.575,64.64
1731,64.455,64.443,64.44,64.515,64.575,64.64,64.66
1732,64.443,64.44,64.515,64.575,64.64,64.66,64.537
1733,64.44,64.515,64.575,64.64,64.66,64.537,64.425
1734,64.515,64.575,64.64,64.66,64.537,64.425,64.32
1735,64.575,64.64,64.66,64.537,64.425,64.32,64.065
1736,64.64,64.66,64.537,64.425,64.32,64.065,64.13
1737,64.66,64.537,64.425,64.32,64.065,64.13,64.285
1738,64.537,64.425,64.32,64.065,64.13,64.285,64.147
1739,64.425,64.32,64.065,64.13,64.285,64.147,64.14
1740,64.32,64.065,64.13,64.285,64.147,64.14,64.195
1741,64.065,64.13,64.285,64.147,64.14,64.195,64.235
1742,64.13,64.285,64.147,64.14,64.195,64.235,64.26
1743,64.285,64.147,64.14,64.195,64.235,64.26,64.44
1744,64.147,64.14,64.195,64.235,64.26,64.44,64.694
1745,64.14,64.195,64.235,64.26,64.44,64.694,64.595
1746,64.195,64.235,64.26,64.44,64.694,64.595,64.305
1747,64.235,64.26,64.44,64.694,64.595,64.305,64.13
1748,64.26,64.44,64.694,64.595,64.305,64.13,64.075
1749,64.44,64.694,64.595,64.305,64.13,64.075,64.0
1750,64.694,64.595,64.305,64.13,64.075,64.0,64.4
1751,64.595,64.305,64.13,64.075,64.0,64.4,64.725
1752,64.305,64.13,64.075,64.0,64.4,64.725,64.53
1753,64.13,64.075,64.0,64.4,64.725,64.53,64.685
1754,64.075,64.0,64.4,64.725,64.53,64.685,64.93
1755,64.0,64.4,64.725,64.53,64.685,64.93,64.578
1756,64.4,64.725,64.53,64.685,64.93,64.578,64.565
1757,64.725,64.53,64.685,64.93,64.578,64.565,64.485
1758,64.53,64.685,64.93,64.578,64.565,64.485,64.645
1759,64.685,64.93,64.578,64.565,64.485,64.645,64.605
1760,64.93,64.578,64.565,64.485,64.645,64.605,64.525
1761,64.578,64.565,64.485,64.645,64.605,64.525,64.345
1762,64.565,64.485,64.645,64.605,64.525,64.345,64.32
1763,64.485,64.645,64.605,64.525,64.345,64.32,64.34
1764,64.645,64.605,64.525,64.345,64.32,64.34,64.515
1765,64.605,64.525,64.345,64.32,64.34,64.515,64.41
1766,64.525,64.345,64.32,64.34,64.515,64.41,64.275
1767,64.345,64.32,64.34,64.515,64.41,64.275,64.35
1768,64.32,64.34,64.515,64.41,64.275,64.35,64.455
1769,64.34,64.515,64.41,64.275,64.35,64.455,64.335
1770,64.515,64.41,64.275,64.35,64.455,64.335,64.295
1771,64.41,64.275,64.35,64.455,64.335,64.295,64.69
1772,64.275,64.35,64.455,64.335,64.295,64.69,64.445
1773,64.35,64.455,64.335,64.295,64.69,64.445,64.485
1774,64.455,64.335,64.295,64.69,64.445,64.485,64.635
1775,64.335,64.295,64.69,64.445,64.485,64.635,64.545
1776,64.295,64.69,64.445,64.485,64.635,64.545,64.585
1777,64.69,64.445,64.485,64.635,64.545,64.585,64.465
1778,64.445,64.485,64.635,64.545,64.585,64.465,64.485
1779,64.485,64.635,64.545,64.585,64.465,64.485,64.575
1780,64.635,64.545,64.585,64.465,64.485,64.575,64.455
1781,64.545,64.585,64.465,64.485,64.575,64.455,64.73
1782,64.585,64.465,64.485,64.575,64.455,64.73,64.655
1783,64.465,64.485,64.575,64.455,64.73,64.655,64.805
1784,64.485,64.575,64.455,64.73,64.655,64.805,64.705
1785,64.575,64.455,64.73,64.655,64.805,64.705,64.755
1786,64.455,64.73,64.655,64.805,64.705,64.755,64.775
1787,64.73,64.655,64.805,64.705,64.755,64.775,64.585
1788,64.655,64.805,64.705,64.755,64.775,64.585,64.465
1789,64.805,64.705,64.755,64.775,64.585,64.465,64.535
1790,64.705,64.755,64.775,64.585,64.465,64.535,64.398
1791,64.755,64.775,64.585,64.465,64.535,64.398,64.488
1792,64.775,64.585,64.465,64.535,64.398,64.488,64.365
1793,64.585,64.465,64.535,64.398,64.488,64.365,64.37
1794,64.465,64.535,64.398,64.488,64.365,64.37,64.37
1795,64.535,64.398,64.488,64.365,64.37,64.37,64.345
1796,64.398,64.488,64.365,64.37,64.37,64.345,64.385
1797,64.488,64.365,64.37,64.37,64.345,64.385,64.415
1798,64.365,64.37,64.37,64.345,64.385,64.415,64.355
1799,64.37,64.37,64.345,64.385,64.415,64.355,64.472
1800,64.37,64.345,64.385,64.415,64.355,64.472,64.195
1801,64.345,64.385,64.415,64.355,64.472,64.195,64.195
1802,64.385,64.415,64.355,64.472,64.195,64.195,64.14
1803,64.415,64.355,64.472,64.195,64.195,64.14,64.105
1804,64.355,64.472,64.195,64.195,64.14,64.105,64.125
1805,64.472,64.195,64.195,64.14,64.105,64.125,63.645
1806,64.195,64.195,64.14,64.105,64.125,63.645,63.721
1807,64.195,64.14,64.105,64.125,63.645,63.721,63.73
1808,64.14,64.105,64.125,63.645,63.721,63.73,63.755
1809,64.105,64.125,63.645,63.721,63.73,63.755,63.785
1810,64.125,63.645,63.721,63.73,63.755,63.785,63.955
1811,63.645,63.721,63.73,63.755,63.785,63.955,64.23
1812,63.721,63.73,63.755,63.785,63.955,64.23,63.985
1813,63.73,63.755,63.785,63.955,64.23,63.985,64.11
1814,63.755,63.785,63.955,64.23,63.985,64.11,64.275
1815,63.785,63.955,64.23,63.985,64.11,64.275,64.17
1816,63.955,64.23,63.985,64.11,64.275,64.17,64.185
1817,64.23,63.985,64.11,64.275,64.17,64.185,64.075
1818,63.985,64.11,64.275,64.17,64.185,64.075,64.095
1819,64.11,64.275,64.17,64.185,64.075,64.095,64.045
1820,64.275,64.17,64.185,64.075,64.095,64.045,64.04
1821,64.17,64.185,64.075,64.095,64.045,64.04,64.055
1822,64.185,64.075,64.095,64.045,64.04,64.055,63.89
1823,64.075,64.095,64.045,64.04,64.055,63.89,63.955
1824,64.095,64.045,64.04,64.055,63.89,63.955,63.975
1825,64.045,64.04,64.055,63.89,63.955,63.975,64.035
1826,64.04,64.055,63.89,63.955,63.975,64.035,63.925
1827,64.055,63.89,63.955,63.975,64.035,63.925,63.945
1828,63.89,63.955,63.975,64.035,63.925,63.945,64.105
1829,63.955,63.975,64.035,63.925,63.945,64.105,64.105
1830,63.975,64.035,63.925,63.945,64.105,64.105,64.042
